PM10 Concentration,DatetimeBegin,PM2.5 Concentration,CO Concentration,NO2 Concentration,SO2 Concentration,C6H6 Concentration
9.95969999,2019-09-13 07:00:00,6.815,0.571996,42.0334,7.10353,0.809575
14.459,2019-09-13 08:00:00,5.4196,0.3973,33.6206,6.86732,0.357175
19.265,2019-09-13 09:00:00,6.6577,0.369692,31.60729999,6.92769999,0.325
11.66499999,2019-09-13 10:00:00,4.6032,0.348348,32.7143,7.17720999,0.2873
12.252,2019-09-13 11:00:00,1.4851,0.363892,36.04777002589705,6.94392999,0.8437984896177765
23.79599999,2019-09-13 12:00:00,3.67859999,0.361804,36.2075,6.89365999,0.9278577974431473
13.194,2019-09-13 13:00:00,4.4122,0.39498,38.0125,6.98782,0.9459664001071216
14.701,2019-09-13 14:00:00,3.5041,0.377232,39.5287,6.72794,0.330525
10.676,2019-09-13 15:00:00,2.1097,0.363544,37.88049999,6.83115,0.3107
9.3488,2019-09-13 16:00:00,1.6384,0.394864,36.9054,6.44331999,0.29965
9.896,2019-09-13 17:00:00,1.3461,0.406464,53.3066,6.92424999,0.3328
15.031,2019-09-13 18:00:00,3.08009999,0.370504,66.1628,6.82050999,0.3887
15.395,2019-09-13 19:00:00,4.8611,0.322364,45.73499999,6.90482999,0.2535
16.847,2019-09-13 20:00:00,3.7808,0.328048,42.1672,4.658746756704993,0.265525
12.007,2019-09-13 21:00:00,3.902,0.3509,28.41039999,6.39144999,0.260975
11.32199999,2019-09-13 22:00:00,5.1447,0.310996,22.6801,6.52923999,0.25415
8.6677,2019-09-13 23:00:00,4.0323,0.281184,19.52919999,6.47391,0.19305
9.8193,2019-09-14 00:00:00,2.6413,0.282112,19.1735,6.82636,0.18265
12.439,2019-09-14 01:00:00,4.9699,0.274572,17.8225,7.11629999,0.1703
13.028,2019-09-14 02:00:00,4.07779999,0.24012,17.7374,7.03463999,0.175825
12.37599999,2019-09-14 03:00:00,6.9316,0.27492,16.28089999,7.11789,0.162825
13.12299999,2019-09-14 04:00:00,6.91319999,0.29232,17.4998,6.3848,0.17095
17.67899999,2019-09-14 05:00:00,7.3147,0.30624,20.1812,6.70134,0.2197
14.364,2019-09-14 06:00:00,6.9783,0.297772,20.6037,6.7149,0.23075
17.625,2019-09-14 07:00:00,5.9728,0.316796,19.9689,7.14902,0.25935
17.984,2019-09-14 08:00:00,5.32929999,0.324568,21.0607,6.98277,0.279825
11.12599999,2019-09-14 09:00:00,4.1882,0.309024,20.9115,7.04182,0.2756
12.278,2019-09-14 10:00:00,3.1751,0.296148,22.89999999,6.83539999,0.2418
8.8895,2019-09-14 11:00:00,1.829,0.297424,24.5577,6.57711999,0.224575
12.701,2019-09-14 12:00:00,3.23689999,0.303572,30.069144157810808,6.71649999,0.26129999
12.10699999,2019-09-14 13:00:00,2.3412,0.290464,25.3244,6.65611999,0.2067
12.334,2019-09-14 14:00:00,5.7251,0.287564,26.26709999,6.85508999,0.204425
11.63899999,2019-09-14 15:00:00,4.6306,0.300092,26.4143,6.99925999,0.184925
10.29599999,2019-09-14 16:00:00,7.1858,0.302412,28.84629999,6.88886999,0.202475
11.374,2019-09-14 17:00:00,7.29919999,0.3219,29.04139999,6.86493,0.195
16.33599999,2019-09-14 18:00:00,6.2163,0.403448,35.4504,7.66185999,0.26129999
14.25,2019-09-14 19:00:00,9.41629999,0.36424,33.5938,7.84673,0.464425
17.52799999,2019-09-14 20:00:00,10.507,0.350552,33.95329999,10.4395,0.322725
20.372,2019-09-14 21:00:00,8.60779999,0.347536,31.4295,4.467068364860715,0.253825
18.785,2019-09-14 22:00:00,5.7483,0.414584,31.9648,8.40320999,0.25577499
14.874,2019-09-14 23:00:00,5.48479999,0.429664,34.8825,7.92227999,0.475475
12.127,2019-09-15 00:00:00,7.1334,0.294988,26.8292,8.25902999,0.2197
13.334,2019-09-15 01:00:00,8.6661,0.294872,28.84059999,7.17163,0.2184
9.429,2019-09-15 02:00:00,7.7057,0.306008,25.4162,7.24317999,0.218075
6.0921,2019-09-15 03:00:00,4.8886,0.300324,28.62069999,6.93302,0.291525
8.8572,2019-09-15 04:00:00,5.6814,0.302528,29.2134,6.79629999,0.294775
11.89899999,2019-09-15 05:00:00,5.2039,0.350088,30.16179999,6.6093,0.39455
17.515,2019-09-15 06:00:00,6.97269999,0.333964,26.594,7.48763,0.555425
16.648,2019-09-15 07:00:00,9.3589,0.31494,20.3169,7.88185,0.35815
19.024,2019-09-15 08:00:00,7.8924,0.301136,19.10569999,9.43661999,0.23465
23.12399999,2019-09-15 09:00:00,9.9875,0.330948,21.1008,10.4395,0.25935
23.245,2019-09-15 10:00:00,14.635,0.308212,21.9173,10.4395,0.28795
16.37399999,2019-09-15 11:00:00,10.19699999,0.31958,21.20789999,10.1745,0.37505
12.97899999,2019-09-15 12:00:00,6.0065,0.2755,16.85119999,7.86216,0.4667
12.29599999,2019-09-15 13:00:00,4.2487,0.290116,28.377083782511374,7.73181999,0.20865
10.044,2019-09-15 14:00:00,1.861,0.253576,16.4814,6.99234,0.1924
8.246,2019-09-15 15:00:00,2.9445,0.291392,21.0702,7.02932,0.1768
13.032,2019-09-15 16:00:00,5.1077,0.30508,23.8063,7.63952,0.205075
12.673,2019-09-15 17:00:00,4.5765,0.301368,20.8714,7.77198999,0.2769
16.67,2019-09-15 18:00:00,8.80809999,0.405536,38.869,8.10341999,0.258375
22.23699999,2019-09-15 19:00:00,7.3471,0.606796,42.1118,7.97681,0.54405
23.498,2019-09-15 20:00:00,8.1324,0.475716,42.347,9.09374,0.54145
17.245,2019-09-15 21:00:00,11.766,0.44776,38.1062,8.0989,0.504075
18.76899999,2019-09-15 22:00:00,12.629,0.367836,31.21529999,4.326711391436136,0.4719
20.24299999,2019-09-15 23:00:00,10.981,0.331992,26.8043,7.64323999,0.429
16.28,2019-09-16 00:00:00,11.34099999,0.308328,24.5176,8.21488,0.431275
14.496,2019-09-16 01:00:00,9.5082,0.312736,21.0588,7.52566999,0.34775
13.461,2019-09-16 02:00:00,11.706,0.309256,21.56929999,7.41289,0.362375
15.491,2019-09-16 03:00:00,11.166,0.333268,22.1601,7.3017,0.39845
14.156,2019-09-16 04:00:00,11.159,0.453328,26.11029999,7.5278,0.4927
13.634,2019-09-16 05:00:00,9.70679999,0.630924,30.6398,7.58392999,0.667875
14.499,2019-09-16 06:00:00,10.571,0.67744,41.7868,7.52167999,1.06404999
24.678,2019-09-16 07:00:00,14.317,0.725812,51.09819999,10.4395,1.0842
39.103,2019-09-16 08:00:00,21.42299999,0.644844,45.4444,10.4395,1.05268
22.939,2019-09-16 09:00:00,7.113,0.427808,29.0375,10.3572,0.61295
20.077,2019-09-16 10:00:00,3.79769999,0.421776,33.38159999,8.52768999,0.4485
16.186,2019-09-16 11:00:00,3.7128,0.426648,39.6205,8.50242,0.427375
17.704,2019-09-16 12:00:00,3.0964,0.367836,39.2973,8.51891999,0.582075
14.39899999,2019-09-16 13:00:00,1.70419999,0.331992,50.50549999,8.67718999,0.48815
16.71,2019-09-16 14:00:00,2.39239999,0.35496,36.68591768537979,8.52424,0.312
21.454,2019-09-16 15:00:00,2.98559999,0.453444,59.7806,8.55616,0.371475
22.879,2019-09-16 16:00:00,8.15099999,0.49822,71.16562499,8.57318,0.44265
20.533,2019-09-16 17:00:00,8.2809,0.379668,74.1397,8.42927,0.51187499
28.917,2019-09-16 18:00:00,12.406,0.57942,71.16562499,8.62078999,0.4095
29.247,2019-09-16 19:00:00,13.291,0.541372,71.16562499,8.74581,0.806
27.619,2019-09-16 20:00:00,16.138,0.558656,71.16562499,8.51784999,0.637325
27.35099999,2019-09-16 21:00:00,14.662,0.485228,76.64629999,9.45336999,0.6708
18.08899999,2019-09-16 22:00:00,14.147,0.426996,71.17419999,9.55924,0.554775
22.576,2019-09-16 23:00:00,12.85,0.417716,57.11719999,5.716709587038791,0.4459
19.65599999,2019-09-17 00:00:00,11.15499999,0.391616,26.68,7.9534,0.3848
15.268,2019-09-17 01:00:00,7.5791,0.361108,28.3836,7.28627,0.342225
14.744,2019-09-17 02:00:00,6.2636,0.329324,27.16379999,8.27233,0.3185
15.17099999,2019-09-17 03:00:00,4.96849999,0.314708,27.9018,7.28892999,0.259675
17.913,2019-09-17 04:00:00,7.7613,0.336632,28.0911,7.89515,0.259025
17.331,2019-09-17 05:00:00,9.7804,0.38802,31.2631,7.88344,0.312975
21.07199999,2019-09-17 06:00:00,13.65499999,0.443816,30.50789999,7.88051999,0.39715
22.83599999,2019-09-17 07:00:00,13.183,0.439408,31.8214,7.92361,0.4589
23.86199999,2019-09-17 08:00:00,13.699,0.449036,34.5384,8.43965,0.4472
17.60399999,2019-09-17 09:00:00,11.581,0.421544,32.7487,8.02867999,0.505375
10.13299999,2019-09-17 10:00:00,7.27979999,0.396256,34.18079999,7.84220999,0.363675
8.1659,2019-09-17 11:00:00,3.6945,0.4495,33.6952,7.60494,0.451425
12.571,2019-09-17 12:00:00,3.1806,0.40078,34.54789999,7.72757,0.378625
12.048,2019-09-17 13:00:00,2.88079999,0.439872,33.8042,7.85205,0.367575
17.007,2019-09-17 14:00:00,2.17249999,0.385236,31.6914,7.91403,0.325
18.149,2019-09-17 15:00:00,3.32399999,0.376072,38.378971155691346,7.86721999,0.304525
16.202,2019-09-17 16:00:00,4.2995,0.41934,31.3702,7.94116,0.32955
23.19399999,2019-09-17 17:00:00,5.2279,0.406696,28.94579999,7.54323,0.372125
21.369,2019-09-17 18:00:00,6.2801,0.4205,28.93049999,7.74059999,0.365625
18.097,2019-09-17 19:00:00,5.3089,0.43036,30.2631,7.69723999,0.360425
14.141,2019-09-17 20:00:00,5.53779999,0.420732,30.9495,7.63473,0.3679
11.266,2019-09-17 21:00:00,4.8428,0.342084,25.36459999,7.66213,0.36205
6.88199999,2019-09-17 22:00:00,2.8094,0.296728,24.2958,7.71799,0.245375
5.41399999,2019-09-17 23:00:00,4.06529999,0.267148,21.8427,7.58127,0.2028
10.807,2019-09-18 00:00:00,3.5448,0.249632,17.8166,3.2163696258802634,0.162825
14.212,2019-09-18 01:00:00,2.9316,0.23432,16.44419999,6.86545999,0.1352
14.238,2019-09-18 02:00:00,4.9705,0.229216,15.5868,7.13917,0.11765
19.486,2019-09-18 03:00:00,6.11869999,0.22388,15.9497,7.38496,0.108225
12.579,2019-09-18 04:00:00,5.0167,0.241164,17.4386,7.24423999,0.104
10.558,2019-09-18 05:00:00,4.7183,0.273064,22.57499999,7.42619,0.108875
8.76689999,2019-09-18 06:00:00,3.3565,0.303456,28.4467,7.39214,0.171275
15.224,2019-09-18 07:00:00,1.57919999,0.307284,29.875,7.01255999,0.18135
17.006,2019-09-18 08:00:00,2.6688,0.291624,30.9495,6.85907999,0.2431
16.75,2019-09-18 09:00:00,3.1692,0.274572,32.8615,6.93329,0.155675
14.377,2019-09-18 10:00:00,2.83769999,0.26738,31.59199999,6.80400999,0.26
16.347,2019-09-18 11:00:00,2.45549999,0.288956,32.12539999,7.07321,0.2262
11.35699999,2019-09-18 12:00:00,2.8651,0.279676,33.13689999,6.74629,0.18525
13.32199999,2019-09-18 13:00:00,1.8008,0.288028,32.5747,6.73857999,0.183625
11.57,2019-09-18 14:00:00,0.6582,0.311924,35.63779999,7.06975,0.1924
8.40039999,2019-09-18 15:00:00,3.0004,0.32828,37.6129,7.14689,0.2067
10.83799999,2019-09-18 16:00:00,2.51589999,0.358672,34.66061842429855,7.14315999,0.212875
12.648,2019-09-18 17:00:00,4.918,0.388716,42.29149999,7.18519,0.312325
15.615,2019-09-18 18:00:00,5.76229999,0.473744,46.06389999,7.09182999,0.4056
10.231,2019-09-18 19:00:00,6.13959999,0.374564,38.9245,6.93914,0.370175
15.561,2019-09-18 20:00:00,7.49479999,0.422356,44.7599,6.70054,0.3081
17.39699999,2019-09-18 21:00:00,9.5089,0.457272,44.0869,7.12321,0.407225
13.125,2019-09-18 22:00:00,6.796,0.34046,38.8939,6.83035,0.3055
14.308,2019-09-18 23:00:00,4.38809999,0.314012,30.3415,6.85508999,0.2509
14.754,2019-09-19 00:00:00,5.2016,0.275848,21.227,6.91120999,0.2015
13.089,2019-09-19 01:00:00,4.8528,0.26169599,20.33599999,3.5260507968461035,0.174525
18.30699999,2019-09-19 02:00:00,7.1467,0.245456,20.3743,6.53561999,0.154375
11.083,2019-09-19 03:00:00,7.1726,0.25462,21.2939,6.90322999,0.13455
10.00099999,2019-09-19 04:00:00,8.8358,0.279096,23.03579999,6.92797,0.141375
15.289,2019-09-19 05:00:00,7.92389999,0.329788,29.7851,6.7697,0.19695
16.062,2019-09-19 06:00:00,8.3893,0.37874,35.4925,6.86972,0.342225
20.401,2019-09-19 07:00:00,5.9558,0.318652,31.50979999,7.14902,0.241475
19.815,2019-09-19 08:00:00,7.01039999,0.311576,32.3434,7.35489999,0.228475
17.149,2019-09-19 09:00:00,5.2339,0.328396,35.19039999,7.46635,0.2548
15.339,2019-09-19 10:00:00,6.63579999,0.307284,33.8596,7.11869,0.26129999
13.101,2019-09-19 11:00:00,6.09189999,0.30044,33.2841,6.80508,0.192075
14.96299999,2019-09-19 12:00:00,4.77989999,0.287796,36.219,6.67367,0.227825
14.12299999,2019-09-19 13:00:00,2.6534,0.318884,37.1999,6.49411999,0.216125
13.14,2019-09-19 14:00:00,2.5026,0.338488,40.47699999,6.39224999,0.218075
15.159,2019-09-19 15:00:00,4.48899999,0.351132,41.2036,6.625,0.300625
17.32,2019-09-19 16:00:00,6.5026,0.356584,43.58979999,5.62403999,0.2795
11.762,2019-09-19 17:00:00,3.815,0.362848,34.50558213858122,6.56275,0.272675
10.60699999,2019-09-19 18:00:00,1.6994,0.384772,40.70459999,6.49253,0.325325
9.66859999,2019-09-19 19:00:00,4.0162,0.332108,36.35289999,6.50689,0.57655
13.675,2019-09-19 20:00:00,4.85639999,0.309836,29.71059999,6.39996,0.229775
10.799,2019-09-19 21:00:00,3.93319999,0.303572,30.85389999,6.23557,0.307775
15.476,2019-09-19 22:00:00,5.3788,0.294872,29.6494,6.49997999,0.2366
9.868,2019-09-19 23:00:00,5.6109,0.264364,25.50029999,6.35261,0.169975
10.404,2019-09-20 00:00:00,5.3548,0.257404,24.20779999,6.48934,0.1794
15.053,2019-09-20 01:00:00,6.3409,0.248356,22.5731,6.63776,0.182325
11.273,2019-09-20 02:00:00,7.6565,0.24824,20.87709999,3.470728845186635,0.166725
10.71599999,2019-09-20 03:00:00,5.3952,0.25763599,24.86169999,6.01905,0.155675
13.298,2019-09-20 04:00:00,8.3945,0.297888,32.9074,6.42628999,0.201825
12.18,2019-09-20 05:00:00,7.3185,0.51538799,44.7924,6.70558999,0.3107
17.568,2019-09-20 06:00:00,7.8337,0.562484,51.167,6.78859,0.641875
17.509,2019-09-20 07:00:00,7.9107,0.491956,47.6815,6.79868999,0.688025
16.055,2019-09-20 08:00:00,5.48489999,0.407392,42.10029999,6.76304999,0.411775
16.04899999,2019-09-20 09:00:00,5.1916,0.380596,40.66819999,6.63537,0.342875
10.846,2019-09-20 10:00:00,7.7454,0.374448,38.6186,6.64255,0.322075
11.80599999,2019-09-20 11:00:00,4.7632,0.345564,37.00099999,6.34170999,0.437775
7.5605,2019-09-20 12:00:00,1.47829999,0.353568,37.73519999,6.40873999,0.29445
6.0102,2019-09-20 13:00:00,0.35,0.399968,44.2456,6.6508,0.301275
11.252,2019-09-20 14:00:00,0.4489,0.381872,46.1576,6.76543999,0.39585
9.9784,2019-09-20 15:00:00,1.9094,0.402868,45.00849999,6.75959,0.415675
11.18999999,2019-09-20 16:00:00,2.82589999,0.411568,44.2991,6.70026999,0.34775
13.884,2019-09-20 17:00:00,6.7026,0.468524,52.95859999,6.86864999,0.402025
13.916,2019-09-20 18:00:00,8.1948,0.43268,38.83364439942429,6.78671999,0.458575
19.94099999,2019-09-20 19:00:00,10.173,0.481632,47.1079,6.68857,0.4849
17.518,2019-09-20 20:00:00,11.76,0.465392,44.95879999,6.73139999,0.475475
18.317,2019-09-20 21:00:00,9.80289999,0.474556,44.2456,6.67553999,0.459875
14.772,2019-09-20 22:00:00,13.255,0.50924,46.69489999,6.84844,0.57135
16.19099999,2019-09-20 23:00:00,9.9657,0.382104,37.6798,6.98144,0.6656
21.86499999,2019-09-21 00:00:00,12.63299999,0.40078,41.58409999,7.09342,0.3991
19.015,2019-09-21 01:00:00,10.996,0.40078,42.12709999,6.96201999,0.4238
19.254,2019-09-21 02:00:00,10.872,0.373056,38.40059999,7.02878,0.487175
16.52799999,2019-09-21 03:00:00,9.0494,0.30566,32.634,4.388788991077526,0.470275
16.925,2019-09-21 04:00:00,9.8093,0.307748,33.091,6.26457,0.35555
16.556,2019-09-21 05:00:00,8.4876,0.318536,33.3778,6.61303,0.366275
13.895,2019-09-21 06:00:00,9.3963,0.392428,44.1366,6.42096999,0.4602
17.36199999,2019-09-21 07:00:00,8.9234,0.352988,33.2631,7.05937,0.50375
28.39,2019-09-21 08:00:00,10.499,0.370852,31.1465,7.49986999,0.391625
30.286,2019-09-21 09:00:00,15.8,0.387904,30.8061,10.4395,0.416
27.285,2019-09-21 10:00:00,11.80899999,0.345332,29.18669999,10.4395,0.4082
17.24899999,2019-09-21 11:00:00,7.47989999,0.281764,23.59789999,6.62021,0.375375
14.255,2019-09-21 12:00:00,3.54009999,0.268424,22.57689999,6.93356,0.233025
13.87599999,2019-09-21 13:00:00,2.8845,0.259724,20.8064,6.75586999,0.21125
13.601,2019-09-21 14:00:00,1.7353,0.242556,20.83889999,6.75373999,0.173875
10.179,2019-09-21 15:00:00,0.3322,0.243136,19.96699999,7.04155,0.220025
9.73709999,2019-09-21 16:00:00,0.9242,0.245224,21.3035,6.87131,0.278525
14.645,2019-09-21 17:00:00,1.70429999,0.255548,22.29769999,7.14581999,0.246025
16.08299999,2019-09-21 18:00:00,5.8483,0.266336,26.56919999,7.2336,0.293475
9.7184,2019-09-21 19:00:00,4.35799999,0.283736,26.63706595650879,6.74974999,0.550875
14.26099999,2019-09-21 20:00:00,4.08859999,0.354148,33.2057,7.09102999,0.4511
16.83899999,2019-09-21 21:00:00,8.313,0.38686,33.46379999,7.29558,2.43425
18.707,2019-09-21 22:00:00,12.319,0.371548,31.2631,11.51939999,0.547625
19.661,2019-09-21 23:00:00,11.35999999,0.337444,24.812,12.8026,0.486525
19.849,2019-09-22 00:00:00,11.127,0.305892,22.14669999,10.4395,0.446225
18.699,2019-09-22 01:00:00,10.763,0.273528,19.3514,10.4395,0.39455
19.28999999,2019-09-22 02:00:00,8.2965,0.276892,16.7772,10.4395,0.385125
20.91499999,2019-09-22 03:00:00,10.38599999,0.268656,16.782,12.52009999,0.327275
16.602,2019-09-22 04:00:00,8.80439999,0.2755,18.24299999,3.8009040863319488,0.343525
14.40499999,2019-09-22 05:00:00,9.4326,0.28536,19.59799999,9.49513999,0.367575
15.834,2019-09-22 06:00:00,11.35699999,0.295336,19.5426,10.4716,0.399425
19.567,2019-09-22 07:00:00,14.169,0.304964,20.9154,10.4395,0.359775
19.03,2019-09-22 08:00:00,11.231,0.286288,20.7318,10.4395,0.340925
17.143,2019-09-22 09:00:00,7.022,0.25891199,19.946,8.47902,0.454675
17.80099999,2019-09-22 10:00:00,3.70299999,0.246036,17.2025,11.0885,0.7059
20.67299999,2019-09-22 11:00:00,3.5609,0.25288,17.0866,12.72439999,0.42965
21.96999999,2019-09-22 12:00:00,5.90029999,0.242556,18.19689999,10.4395,0.2769
21.073,2019-09-22 13:00:00,9.6971,0.267264,16.9956,10.4395,0.396175
17.75199999,2019-09-22 14:00:00,6.8289,0.250676,19.1582,10.4395,0.322725
21.224,2019-09-22 15:00:00,10.549,0.247196,20.25,10.4395,0.281125
19.501,2019-09-22 16:00:00,14.018,0.26146399,23.9784,10.4395,0.2054
17.90899999,2019-09-22 17:00:00,12.914,0.300556,31.99729999,10.4395,0.37765
25.37099999,2019-09-22 18:00:00,11.895,0.300324,32.8673,10.4395,0.866125
22.901,2019-09-22 19:00:00,17.43499999,0.38164,36.39869999,10.4395,0.506675
26.122,2019-09-22 20:00:00,13.173,0.407624,39.950656273406864,10.4395,0.620425
26.733,2019-09-22 21:00:00,11.427,0.33118,31.17129999,10.4395,0.518375
30.109,2019-09-22 22:00:00,17.805,0.317028,26.856,10.4395,0.378625
25.302,2019-09-22 23:00:00,12.82499999,0.29232,19.50049999,10.4395,0.424775
22.21,2019-09-23 00:00:00,12.276,0.267496,16.2608,10.4395,0.361725
22.42399999,2019-09-23 01:00:00,11.311,0.26041999,14.688,10.4395,0.30875
23.254,2019-09-23 02:00:00,12.14899999,0.25775199,13.935,10.4395,0.277225
19.745,2019-09-23 03:00:00,16.54599999,0.277936,18.59819999,10.4395,0.307125
20.795,2019-09-23 04:00:00,13.694,0.334544,29.62069999,10.4395,0.3354
26.045,2019-09-23 05:00:00,16.29799999,0.488708,42.40429999,5.082320972298589,0.376675
35.819,2019-09-23 06:00:00,15.32799999,0.52837999,54.817,11.94929999,0.5486
35.426,2019-09-23 07:00:00,14.41799999,0.6728,67.6007,11.03309999,0.678925
38.66899999,2019-09-23 08:00:00,13.843,0.513764,59.7462,10.8698,0.75075
29.33299999,2019-09-23 09:00:00,9.99419999,0.383264,47.8975,12.4113,0.413725
31.405,2019-09-23 10:00:00,8.8673,0.396952,49.7254,12.9579,0.416325
26.30699999,2019-09-23 11:00:00,13.723,0.401476,49.62599999,12.7215,0.41015
28.09199999,2019-09-23 12:00:00,9.73359999,0.373288,48.42329999,11.7982,0.480025
25.99899999,2019-09-23 13:00:00,8.47979999,0.462144,50.7158,11.0629,0.3302
26.523,2019-09-23 14:00:00,14.443,0.47444,52.9089,10.44849999,0.67665
27.72599999,2019-09-23 15:00:00,10.441,0.503092,47.9797,10.5168,0.520325
27.90299999,2019-09-23 16:00:00,13.42399999,0.52954,55.6813,9.98564,0.497575
25.792,2019-09-23 17:00:00,16.715,0.6728,70.16469999,9.44114,0.6162
24.97599999,2019-09-23 18:00:00,12.563,0.486852,54.51879999,10.65199999,0.576225
24.626,2019-09-23 19:00:00,10.97,0.402404,38.78869999,12.0471,0.4394
19.585,2019-09-23 20:00:00,13.0,0.403448,34.8883,12.03299999,0.4355
22.393,2019-09-23 21:00:00,13.675,0.369924,34.260751998711214,12.31819999,0.344175
19.60999999,2019-09-23 22:00:00,15.282,0.338836,27.7986,10.4395,0.32045
21.96999999,2019-09-23 23:00:00,9.3924,0.315404,24.37229999,13.6274,0.271375
19.285,2019-09-24 00:00:00,13.34,0.301484,21.5788,11.83029999,0.2665
10.397,2019-09-24 01:00:00,9.1036,0.284664,18.8714,9.42332,0.234
8.3838,2019-09-24 02:00:00,8.90729999,0.263204,15.1163,9.08683,0.199875
11.643,2019-09-24 03:00:00,11.365,0.2755,16.5528,8.83519,0.21385
13.933,2019-09-24 04:00:00,8.85459999,0.319696,19.8274,8.62212,0.2314
13.302,2019-09-24 05:00:00,8.74119999,0.49474,27.7068,8.45773999,0.32695
13.67,2019-09-24 06:00:00,8.3894,0.54288,32.3185,3.1271565043009018,0.5759
21.69699999,2019-09-24 07:00:00,12.24,0.472932,30.8119,7.80975999,0.53235
28.809,2019-09-24 08:00:00,14.157,0.51678,37.97809999,8.35745,0.680225
21.484,2019-09-24 09:00:00,13.711,0.38628,27.42569999,10.4395,0.4329
29.309,2019-09-24 10:00:00,13.738,0.394864,30.8884,4.96276,0.418275
28.54599999,2019-09-24 11:00:00,13.884,0.410524,35.78119999,3.74474999,0.463125
28.814,2019-09-24 12:00:00,11.46,0.406696,32.5116,3.75752,0.429325
28.01399999,2019-09-24 13:00:00,13.18399999,0.401592,38.37769999,4.39032999,0.43225
26.324,2019-09-24 14:00:00,14.489,0.449036,47.13649999,4.83241999,0.387075
28.43799999,2019-09-24 15:00:00,13.32,0.514576,46.91279999,4.80368999,0.513825
33.606,2019-09-24 16:00:00,11.88599999,0.490448,45.09449999,4.37622999,0.50895
32.78099999,2019-09-24 17:00:00,16.427,0.561324,43.8575,4.15226,0.485225
36.017,2019-09-24 18:00:00,18.581,0.537544,41.81929999,3.99133,0.6188
32.438,2019-09-24 19:00:00,16.04299999,0.490564,38.02779999,4.08389999,0.61945
33.405,2019-09-24 20:00:00,15.92,0.51388,38.6606,4.44857999,0.53495
28.876,2019-09-24 21:00:00,13.063,0.536848,33.7697,3.92668999,0.708175
31.01699999,2019-09-24 22:00:00,15.12299999,0.48604,45.04724652448438,4.21025,0.77545
33.069,2019-09-24 23:00:00,18.114,0.420732,30.4696,4.16023999,0.604825
28.568,2019-09-25 00:00:00,19.913,0.390108,27.35879999,3.82641,0.5993
28.58299999,2019-09-25 01:00:00,21.326,0.386976,26.56149999,3.99265999,0.57265
26.974,2019-09-25 02:00:00,15.426,0.340808,21.78529999,3.97617,0.4953
26.78399999,2019-09-25 03:00:00,18.01699999,0.361688,21.44879999,4.10278,0.425425
30.86199999,2019-09-25 04:00:00,17.677,0.409944,30.67419999,3.96499999,0.4329
30.677,2019-09-25 05:00:00,15.813,0.648208,39.28779999,3.71308999,0.5655
39.356,2019-09-25 06:00:00,19.95299999,0.67744,47.68719999,3.99452,0.8398
42.317,2019-09-25 07:00:00,22.07199999,0.67744,51.2875,5.996327357034991,0.907075
42.51899999,2019-09-25 08:00:00,21.361,0.4756140247626701,48.8172,3.67478999,1.51449999
41.12899999,2019-09-25 09:00:00,20.039,0.42701816261851666,40.71887816316453,4.35149,0.9711
37.243,2019-09-25 10:00:00,17.533,0.4046157907578933,38.96315674984585,5.02048,0.869375
33.494,2019-09-25 11:00:00,10.148,0.3564208881704246,37.55491472701024,4.42597,0.792675
25.70299999,2019-09-25 12:00:00,7.9819,0.32248,35.21139999,3.38884,0.457925
22.186,2019-09-25 13:00:00,8.12379999,0.358904,31.39699999,3.41251,0.407875
